	full_name	scene	actor	obj	action	direct	dis	intensity	video_fn
70	man_man_stand_front_throw_1_0_8_0.2		man	man	stand_front_throw_1	0	8	0.2	
71	man_man_stand_front_throw_1_0_8_0.6		man	man	stand_front_throw_1	0	8	0.6	
72	man_man_stand_front_throw_1_0_8_1.0		man	man	stand_front_throw_1	0	8	1.0	
73	man_man_stand_front_drink_1_0_2_0.2		man	man	stand_front_drink_1	0	2	0.2	
74	man_man_stand_front_drink_1_0_2_0.6		man	man	stand_front_drink_1	0	2	0.6	
75	man_man_stand_front_drink_1_0_2_1.0		man	man	stand_front_drink_1	0	2	1.0	
76	man_man_stand_front_drink_1_0_4_0.2		man	man	stand_front_drink_1	0	4	0.2	
77	man_man_stand_front_drink_1_0_4_0.6		man	man	stand_front_drink_1	0	4	0.6	
78	man_man_stand_front_drink_1_0_4_1.0		man	man	stand_front_drink_1	0	4	1.0	
79	man_man_stand_front_drink_1_0_8_0.2		man	man	stand_front_drink_1	0	8	0.2	
80	man_man_stand_front_drink_1_0_8_0.6		man	man	stand_front_drink_1	0	8	0.6	
81	man_man_stand_front_drink_1_0_8_1.0		man	man	stand_front_drink_1	0	8	1.0	
82	man_man_kneel_front_yoga_1_0_2_0.2		man	man	kneel_front_yoga_1	0	2	0.2	
83	man_man_kneel_front_yoga_1_0_2_0.6		man	man	kneel_front_yoga_1	0	2	0.6	
84	man_man_kneel_front_yoga_1_0_2_1.0		man	man	kneel_front_yoga_1	0	2	1.0	
85	man_man_kneel_front_yoga_1_0_4_0.2		man	man	kneel_front_yoga_1	0	4	0.2	
86	man_man_kneel_front_yoga_1_0_4_0.6		man	man	kneel_front_yoga_1	0	4	0.6	
87	man_man_kneel_front_yoga_1_0_4_1.0		man	man	kneel_front_yoga_1	0	4	1.0	
88	man_man_kneel_front_yoga_1_0_8_0.2		man	man	kneel_front_yoga_1	0	8	0.2	
89	man_man_kneel_front_yoga_1_0_8_0.6		man	man	kneel_front_yoga_1	0	8	0.6	
90	man_man_kneel_front_yoga_1_0_8_1.0		man	man	kneel_front_yoga_1	0	8	1.0	
91	man_man_stand_front_dance_1_0_2_0.2		man	man	stand_front_dance_1	0	2	0.2	
92	man_man_stand_front_dance_1_0_2_0.6		man	man	stand_front_dance_1	0	2	0.6	
93	man_man_stand_front_dance_1_0_2_1.0		man	man	stand_front_dance_1	0	2	1.0	
94	man_man_stand_front_dance_1_0_4_0.2		man	man	stand_front_dance_1	0	4	0.2	
95	man_man_stand_front_dance_1_0_4_0.6		man	man	stand_front_dance_1	0	4	0.6	
96	man_man_stand_front_dance_1_0_4_1.0		man	man	stand_front_dance_1	0	4	1.0	
97	man_man_stand_front_dance_1_0_8_0.2		man	man	stand_front_dance_1	0	8	0.2	
98	man_man_stand_front_dance_1_0_8_0.6		man	man	stand_front_dance_1	0	8	0.6	
99	man_man_stand_front_dance_1_0_8_1.0		man	man	stand_front_dance_1	0	8	1.0	
100	man_man_Girl_CrossLeggedSittingLoop_0_2_0.2		man	man	Girl_CrossLeggedSittingLoop	0	2	0.2	
101	man_man_Girl_CrossLeggedSittingLoop_0_2_0.6		man	man	Girl_CrossLeggedSittingLoop	0	2	0.6	
102	man_man_Girl_CrossLeggedSittingLoop_0_2_1.0		man	man	Girl_CrossLeggedSittingLoop	0	2	1.0	
103	man_man_Girl_CrossLeggedSittingLoop_0_4_0.2		man	man	Girl_CrossLeggedSittingLoop	0	4	0.2	
104	man_man_Girl_CrossLeggedSittingLoop_0_4_0.6		man	man	Girl_CrossLeggedSittingLoop	0	4	0.6	
105	man_man_Girl_CrossLeggedSittingLoop_0_4_1.0		man	man	Girl_CrossLeggedSittingLoop	0	4	1.0	
106	man_man_Girl_CrossLeggedSittingLoop_0_8_0.2		man	man	Girl_CrossLeggedSittingLoop	0	8	0.2	
107	man_man_Girl_CrossLeggedSittingLoop_0_8_0.6		man	man	Girl_CrossLeggedSittingLoop	0	8	0.6	
108	man_man_Girl_CrossLeggedSittingLoop_0_8_1.0		man	man	Girl_CrossLeggedSittingLoop	0	8	1.0	
109	man_man_stand_front_takeobject_1_0_2_0.2		man	man	stand_front_takeobject_1	0	2	0.2	
110	man_man_stand_front_takeobject_1_0_2_0.6		man	man	stand_front_takeobject_1	0	2	0.6	
111	man_man_stand_front_takeobject_1_0_2_1.0		man	man	stand_front_takeobject_1	0	2	1.0	
112	man_man_stand_front_takeobject_1_0_4_0.2		man	man	stand_front_takeobject_1	0	4	0.2	
113	man_man_stand_front_takeobject_1_0_4_0.6		man	man	stand_front_takeobject_1	0	4	0.6	
114	man_man_stand_front_takeobject_1_0_4_1.0		man	man	stand_front_takeobject_1	0	4	1.0	
115	man_man_stand_front_takeobject_1_0_8_0.2		man	man	stand_front_takeobject_1	0	8	0.2	
116	man_man_stand_front_takeobject_1_0_8_0.6		man	man	stand_front_takeobject_1	0	8	0.6	
117	man_man_stand_front_takeobject_1_0_8_1.0		man	man	stand_front_takeobject_1	0	8	1.0	
118	man_man_misc_front_holdon_1_0_2_0.2		man	man	misc_front_holdon_1	0	2	0.2	
119	man_man_misc_front_holdon_1_0_2_0.6		man	man	misc_front_holdon_1	0	2	0.6	
120	man_man_misc_front_holdon_1_0_2_1.0		man	man	misc_front_holdon_1	0	2	1.0	
121	man_man_misc_front_holdon_1_0_4_0.2		man	man	misc_front_holdon_1	0	4	0.2	
122	man_man_misc_front_holdon_1_0_4_0.6		man	man	misc_front_holdon_1	0	4	0.6	
123	man_man_misc_front_holdon_1_0_4_1.0		man	man	misc_front_holdon_1	0	4	1.0	
124	man_man_misc_front_holdon_1_0_8_0.2		man	man	misc_front_holdon_1	0	8	0.2	
125	man_man_misc_front_holdon_1_0_8_0.6		man	man	misc_front_holdon_1	0	8	0.6	
126	man_man_misc_front_holdon_1_0_8_1.0		man	man	misc_front_holdon_1	0	8	1.0	
127	man_man_stand_front_climb_1_0_2_0.2		man	man	stand_front_climb_1	0	2	0.2	
128	man_man_stand_front_climb_1_0_2_0.6		man	man	stand_front_climb_1	0	2	0.6	
129	man_man_stand_front_climb_1_0_2_1.0		man	man	stand_front_climb_1	0	2	1.0	
130	man_man_stand_front_climb_1_0_4_0.2		man	man	stand_front_climb_1	0	4	0.2	
131	man_man_stand_front_climb_1_0_4_0.6		man	man	stand_front_climb_1	0	4	0.6	
132	man_man_stand_front_climb_1_0_4_1.0		man	man	stand_front_climb_1	0	4	1.0	
133	man_man_stand_front_climb_1_0_8_0.2		man	man	stand_front_climb_1	0	8	0.2	
134	man_man_stand_front_climb_1_0_8_0.6		man	man	stand_front_climb_1	0	8	0.6	
135	man_man_stand_front_climb_1_0_8_1.0		man	man	stand_front_climb_1	0	8	1.0	
136	man_man_stand_front_clap_1_0_2_0.2		man	man	stand_front_clap_1	0	2	0.2	
137	man_man_stand_front_clap_1_0_2_0.6		man	man	stand_front_clap_1	0	2	0.6	
138	man_man_stand_front_clap_1_0_2_1.0		man	man	stand_front_clap_1	0	2	1.0	
139	man_man_stand_front_clap_1_0_4_0.2		man	man	stand_front_clap_1	0	4	0.2	
140	man_man_stand_front_clap_1_0_4_0.6		man	man	stand_front_clap_1	0	4	0.6	
141	man_man_stand_front_clap_1_0_4_1.0		man	man	stand_front_clap_1	0	4	1.0	
142	man_man_stand_front_clap_1_0_8_0.2		man	man	stand_front_clap_1	0	8	0.2	
143	man_man_stand_front_clap_1_0_8_0.6		man	man	stand_front_clap_1	0	8	0.6	
144	man_man_stand_front_clap_1_0_8_1.0		man	man	stand_front_clap_1	0	8	1.0	
145	man_man_stand_front_kneel_3_0_2_0.2		man	man	stand_front_kneel_3	0	2	0.2	
146	man_man_stand_front_kneel_3_0_2_0.6		man	man	stand_front_kneel_3	0	2	0.6	
147	man_man_stand_front_kneel_3_0_2_1.0		man	man	stand_front_kneel_3	0	2	1.0	
148	man_man_stand_front_kneel_3_0_4_0.2		man	man	stand_front_kneel_3	0	4	0.2	
149	man_man_stand_front_kneel_3_0_4_0.6		man	man	stand_front_kneel_3	0	4	0.6	
150	man_man_stand_front_kneel_3_0_4_1.0		man	man	stand_front_kneel_3	0	4	1.0	
151	man_man_stand_front_kneel_3_0_8_0.2		man	man	stand_front_kneel_3	0	8	0.2	
152	man_man_stand_front_kneel_3_0_8_0.6		man	man	stand_front_kneel_3	0	8	0.6	
153	man_man_stand_front_kneel_3_0_8_1.0		man	man	stand_front_kneel_3	0	8	1.0	
154	man_man_stand_front_dustknees_1_0_2_0.2		man	man	stand_front_dustknees_1	0	2	0.2	
155	man_man_stand_front_dustknees_1_0_2_0.6		man	man	stand_front_dustknees_1	0	2	0.6	
156	man_man_stand_front_dustknees_1_0_2_1.0		man	man	stand_front_dustknees_1	0	2	1.0	
157	man_man_stand_front_dustknees_1_0_4_0.2		man	man	stand_front_dustknees_1	0	4	0.2	
158	man_man_stand_front_dustknees_1_0_4_0.6		man	man	stand_front_dustknees_1	0	4	0.6	
159	man_man_stand_front_dustknees_1_0_4_1.0		man	man	stand_front_dustknees_1	0	4	1.0	
160	man_man_stand_front_dustknees_1_0_8_0.2		man	man	stand_front_dustknees_1	0	8	0.2	
161	man_man_stand_front_dustknees_1_0_8_0.6		man	man	stand_front_dustknees_1	0	8	0.6	
162	man_man_stand_front_dustknees_1_0_8_1.0		man	man	stand_front_dustknees_1	0	8	1.0	
163	man_man_stand_front_rubhands_2_0_2_0.2		man	man	stand_front_rubhands_2	0	2	0.2	
164	man_man_stand_front_rubhands_2_0_2_0.6		man	man	stand_front_rubhands_2	0	2	0.6	
165	man_man_stand_front_rubhands_2_0_2_1.0		man	man	stand_front_rubhands_2	0	2	1.0	
166	man_man_stand_front_rubhands_2_0_4_0.2		man	man	stand_front_rubhands_2	0	4	0.2	
167	man_man_stand_front_rubhands_2_0_4_0.6		man	man	stand_front_rubhands_2	0	4	0.6	
168	man_man_stand_front_rubhands_2_0_4_1.0		man	man	stand_front_rubhands_2	0	4	1.0	
169	man_man_stand_front_rubhands_2_0_8_0.2		man	man	stand_front_rubhands_2	0	8	0.2	
170	man_man_stand_front_rubhands_2_0_8_0.6		man	man	stand_front_rubhands_2	0	8	0.6	
171	man_man_stand_front_rubhands_2_0_8_1.0		man	man	stand_front_rubhands_2	0	8	1.0	
172	man_man_stand_back_look_1_0_2_0.2		man	man	stand_back_look_1	0	2	0.2	
173	man_man_stand_back_look_1_0_2_0.6		man	man	stand_back_look_1	0	2	0.6	
174	man_man_stand_back_look_1_0_2_1.0		man	man	stand_back_look_1	0	2	1.0	
175	man_man_stand_back_look_1_0_4_0.2		man	man	stand_back_look_1	0	4	0.2	
176	man_man_stand_back_look_1_0_4_0.6		man	man	stand_back_look_1	0	4	0.6	
177	man_man_stand_back_look_1_0_4_1.0		man	man	stand_back_look_1	0	4	1.0	
178	man_man_stand_back_look_1_0_8_0.2		man	man	stand_back_look_1	0	8	0.2	
179	man_man_stand_back_look_1_0_8_0.6		man	man	stand_back_look_1	0	8	0.6	
180	man_man_stand_back_look_1_0_8_1.0		man	man	stand_back_look_1	0	8	1.0	
181	man_man_stand_back_turn_2_0_2_0.2		man	man	stand_back_turn_2	0	2	0.2	
182	man_man_stand_back_turn_2_0_2_0.6		man	man	stand_back_turn_2	0	2	0.6	
183	man_man_stand_back_turn_2_0_2_1.0		man	man	stand_back_turn_2	0	2	1.0	
184	man_man_stand_back_turn_2_0_4_0.2		man	man	stand_back_turn_2	0	4	0.2	
185	man_man_stand_back_turn_2_0_4_0.6		man	man	stand_back_turn_2	0	4	0.6	
186	man_man_stand_back_turn_2_0_4_1.0		man	man	stand_back_turn_2	0	4	1.0	
187	man_man_stand_back_turn_2_0_8_0.2		man	man	stand_back_turn_2	0	8	0.2	
188	man_man_stand_back_turn_2_0_8_0.6		man	man	stand_back_turn_2	0	8	0.6	
189	man_man_stand_back_turn_2_0_8_1.0		man	man	stand_back_turn_2	0	8	1.0	
190	man_man_stand_back_turn_1_0_2_0.2		man	man	stand_back_turn_1	0	2	0.2	
191	man_man_stand_back_turn_1_0_2_0.6		man	man	stand_back_turn_1	0	2	0.6	
192	man_man_stand_back_turn_1_0_2_1.0		man	man	stand_back_turn_1	0	2	1.0	
193	man_man_stand_back_turn_1_0_4_0.2		man	man	stand_back_turn_1	0	4	0.2	
194	man_man_stand_back_turn_1_0_4_0.6		man	man	stand_back_turn_1	0	4	0.6	
195	man_man_stand_back_turn_1_0_4_1.0		man	man	stand_back_turn_1	0	4	1.0	
196	man_man_stand_back_turn_1_0_8_0.2		man	man	stand_back_turn_1	0	8	0.2	
197	man_man_stand_back_turn_1_0_8_0.6		man	man	stand_back_turn_1	0	8	0.6	
198	man_man_stand_back_turn_1_0_8_1.0		man	man	stand_back_turn_1	0	8	1.0	
199	man_man_stand_right_turn_3_0_2_0.2		man	man	stand_right_turn_3	0	2	0.2	
200	man_man_stand_right_turn_3_0_2_0.6		man	man	stand_right_turn_3	0	2	0.6	
201	man_man_stand_right_turn_3_0_2_1.0		man	man	stand_right_turn_3	0	2	1.0	
202	man_man_stand_right_turn_3_0_4_0.2		man	man	stand_right_turn_3	0	4	0.2	
203	man_man_stand_right_turn_3_0_4_0.6		man	man	stand_right_turn_3	0	4	0.6	
204	man_man_stand_right_turn_3_0_4_1.0		man	man	stand_right_turn_3	0	4	1.0	
205	man_man_stand_right_turn_3_0_8_0.2		man	man	stand_right_turn_3	0	8	0.2	
206	man_man_stand_right_turn_3_0_8_0.6		man	man	stand_right_turn_3	0	8	0.6	
207	man_man_stand_right_turn_3_0_8_1.0		man	man	stand_right_turn_3	0	8	1.0	
208	man_man_stand_left_turn_3_0_2_0.2		man	man	stand_left_turn_3	0	2	0.2	
209	man_man_stand_left_turn_3_0_2_0.6		man	man	stand_left_turn_3	0	2	0.6	
210	man_man_stand_left_turn_3_0_2_1.0		man	man	stand_left_turn_3	0	2	1.0	
211	man_man_stand_left_turn_3_0_4_0.2		man	man	stand_left_turn_3	0	4	0.2	
212	man_man_stand_left_turn_3_0_4_0.6		man	man	stand_left_turn_3	0	4	0.6	
213	man_man_stand_left_turn_3_0_4_1.0		man	man	stand_left_turn_3	0	4	1.0	
214	man_man_stand_left_turn_3_0_8_0.2		man	man	stand_left_turn_3	0	8	0.2	
215	man_man_stand_left_turn_3_0_8_0.6		man	man	stand_left_turn_3	0	8	0.6	
216	man_man_stand_left_turn_3_0_8_1.0		man	man	stand_left_turn_3	0	8	1.0	
217	man_man_stand_right_turn_2_0_2_0.2		man	man	stand_right_turn_2	0	2	0.2	
218	man_man_stand_right_turn_2_0_2_0.6		man	man	stand_right_turn_2	0	2	0.6	
219	man_man_stand_right_turn_2_0_2_1.0		man	man	stand_right_turn_2	0	2	1.0	
220	man_man_stand_right_turn_2_0_4_0.2		man	man	stand_right_turn_2	0	4	0.2	
221	man_man_stand_right_turn_2_0_4_0.6		man	man	stand_right_turn_2	0	4	0.6	
222	man_man_stand_right_turn_2_0_4_1.0		man	man	stand_right_turn_2	0	4	1.0	
223	man_man_stand_right_turn_2_0_8_0.2		man	man	stand_right_turn_2	0	8	0.2	
224	man_man_stand_right_turn_2_0_8_0.6		man	man	stand_right_turn_2	0	8	0.6	
225	man_man_stand_right_turn_2_0_8_1.0		man	man	stand_right_turn_2	0	8	1.0	
226	man_man_stand_left_turn_2_0_2_0.2		man	man	stand_left_turn_2	0	2	0.2	
227	man_man_stand_left_turn_2_0_2_0.6		man	man	stand_left_turn_2	0	2	0.6	
228	man_man_stand_left_turn_2_0_2_1.0		man	man	stand_left_turn_2	0	2	1.0	
229	man_man_stand_left_turn_2_0_4_0.2		man	man	stand_left_turn_2	0	4	0.2	
230	man_man_stand_left_turn_2_0_4_0.6		man	man	stand_left_turn_2	0	4	0.6	
231	man_man_stand_left_turn_2_0_4_1.0		man	man	stand_left_turn_2	0	4	1.0	
232	man_man_stand_left_turn_2_0_8_0.2		man	man	stand_left_turn_2	0	8	0.2	
233	man_man_stand_left_turn_2_0_8_0.6		man	man	stand_left_turn_2	0	8	0.6	
234	man_man_stand_left_turn_2_0_8_1.0		man	man	stand_left_turn_2	0	8	1.0	
235	man_man_stand_right_turn_1_0_2_0.2		man	man	stand_right_turn_1	0	2	0.2	
236	man_man_stand_right_turn_1_0_2_0.6		man	man	stand_right_turn_1	0	2	0.6	
237	man_man_stand_right_turn_1_0_2_1.0		man	man	stand_right_turn_1	0	2	1.0	
238	man_man_stand_right_turn_1_0_4_0.2		man	man	stand_right_turn_1	0	4	0.2	
239	man_man_stand_right_turn_1_0_4_0.6		man	man	stand_right_turn_1	0	4	0.6	
240	man_man_stand_right_turn_1_0_4_1.0		man	man	stand_right_turn_1	0	4	1.0	
241	man_man_stand_right_turn_1_0_8_0.2		man	man	stand_right_turn_1	0	8	0.2	
242	man_man_stand_right_turn_1_0_8_0.6		man	man	stand_right_turn_1	0	8	0.6	
243	man_man_stand_right_turn_1_0_8_1.0		man	man	stand_right_turn_1	0	8	1.0	
244	man_man_stand_left_turn_1_0_2_0.2		man	man	stand_left_turn_1	0	2	0.2	
245	man_man_stand_left_turn_1_0_2_0.6		man	man	stand_left_turn_1	0	2	0.6	
246	man_man_stand_left_turn_1_0_2_1.0		man	man	stand_left_turn_1	0	2	1.0	
247	man_man_stand_left_turn_1_0_4_0.2		man	man	stand_left_turn_1	0	4	0.2	
248	man_man_stand_left_turn_1_0_4_0.6		man	man	stand_left_turn_1	0	4	0.6	
249	man_man_stand_left_turn_1_0_4_1.0		man	man	stand_left_turn_1	0	4	1.0	
250	man_man_stand_left_turn_1_0_8_0.2		man	man	stand_left_turn_1	0	8	0.2	
251	man_man_stand_left_turn_1_0_8_0.6		man	man	stand_left_turn_1	0	8	0.6	
252	man_man_stand_left_turn_1_0_8_1.0		man	man	stand_left_turn_1	0	8	1.0	
253	man_man_stand_front_thinkencourage_1_0_2_0.2		man	man	stand_front_thinkencourage_1	0	2	0.2	
254	man_man_stand_front_thinkencourage_1_0_2_0.6		man	man	stand_front_thinkencourage_1	0	2	0.6	
255	man_man_stand_front_thinkencourage_1_0_2_1.0		man	man	stand_front_thinkencourage_1	0	2	1.0	
256	man_man_stand_front_thinkencourage_1_0_4_0.2		man	man	stand_front_thinkencourage_1	0	4	0.2	
257	man_man_stand_front_thinkencourage_1_0_4_0.6		man	man	stand_front_thinkencourage_1	0	4	0.6	
258	man_man_stand_front_thinkencourage_1_0_4_1.0		man	man	stand_front_thinkencourage_1	0	4	1.0	
259	man_man_stand_front_thinkencourage_1_0_8_0.2		man	man	stand_front_thinkencourage_1	0	8	0.2	
260	man_man_stand_front_thinkencourage_1_0_8_0.6		man	man	stand_front_thinkencourage_1	0	8	0.6	
261	man_man_stand_front_thinkencourage_1_0_8_1.0		man	man	stand_front_thinkencourage_1	0	8	1.0	
262	man_man_stand_front_gesture_6_0_2_0.2		man	man	stand_front_gesture_6	0	2	0.2	
263	man_man_stand_front_gesture_6_0_2_0.6		man	man	stand_front_gesture_6	0	2	0.6	
264	man_man_stand_front_gesture_6_0_2_1.0		man	man	stand_front_gesture_6	0	2	1.0	
265	man_man_stand_front_gesture_6_0_4_0.2		man	man	stand_front_gesture_6	0	4	0.2	
266	man_man_stand_front_gesture_6_0_4_0.6		man	man	stand_front_gesture_6	0	4	0.6	
267	man_man_stand_front_gesture_6_0_4_1.0		man	man	stand_front_gesture_6	0	4	1.0	
268	man_man_stand_front_gesture_6_0_8_0.2		man	man	stand_front_gesture_6	0	8	0.2	
269	man_man_stand_front_gesture_6_0_8_0.6		man	man	stand_front_gesture_6	0	8	0.6	
270	man_man_stand_front_gesture_6_0_8_1.0		man	man	stand_front_gesture_6	0	8	1.0	
271	man_man_stand_front_patthechest_1_0_2_0.2		man	man	stand_front_patthechest_1	0	2	0.2	
272	man_man_stand_front_patthechest_1_0_2_0.6		man	man	stand_front_patthechest_1	0	2	0.6	
273	man_man_stand_front_patthechest_1_0_2_1.0		man	man	stand_front_patthechest_1	0	2	1.0	
274	man_man_stand_front_patthechest_1_0_4_0.2		man	man	stand_front_patthechest_1	0	4	0.2	
275	man_man_stand_front_patthechest_1_0_4_0.6		man	man	stand_front_patthechest_1	0	4	0.6	
276	man_man_stand_front_patthechest_1_0_4_1.0		man	man	stand_front_patthechest_1	0	4	1.0	
277	man_man_stand_front_patthechest_1_0_8_0.2		man	man	stand_front_patthechest_1	0	8	0.2	
278	man_man_stand_front_patthechest_1_0_8_0.6		man	man	stand_front_patthechest_1	0	8	0.6	
279	man_man_stand_front_patthechest_1_0_8_1.0		man	man	stand_front_patthechest_1	0	8	1.0	
280	man_man_stand_front_gag_1_0_2_0.2		man	man	stand_front_gag_1	0	2	0.2	
281	man_man_stand_front_gag_1_0_2_0.6		man	man	stand_front_gag_1	0	2	0.6	
282	man_man_stand_front_gag_1_0_2_1.0		man	man	stand_front_gag_1	0	2	1.0	
283	man_man_stand_front_gag_1_0_4_0.2		man	man	stand_front_gag_1	0	4	0.2	
284	man_man_stand_front_gag_1_0_4_0.6		man	man	stand_front_gag_1	0	4	0.6	
